unidade,asunto,tipo,adxudicatario,importe,num_licitadores,fin_contrato,data
TURISMO,'Patrocinio publicitario marca vigo no evento 'desafio boot camp' 2021',Servizo,PEPITA-TERY PRODUCCIONES SL,16940.0,1,2021/00/31,2021/00/29
TURISMO,'Contrato menor de servizos para a promoción do turismo funerario en televigo',Servizo,INICIATIVAS AUDIOVISUAIS VIGO SL,8470.0,1,2021/00/01,2021/00/27
TURISMO,'Contrato menor de servizos para promoción do producto vigo nadal 2021 na revista national geographic viajes',Servizo,RBA PUBLIVENTAS SA,3630.0,1,2021/00/31,2021/00/09
TURISMO,'Contrato menor de servizos para a realización de estudos de mobilidade no nadal 2021-2022',Servizo,ORANGE ESPAGNE SAU,13612.5,3,2022/00/31,2021/00/10
TURISMO,'Promoción do producto vigo nadal 2021 na revista infortursa',Servizo,ROLDAN - ASOCIADOS SA,7139.0,1,2021/00/31,2021/00/19
TURISMO,'Contrato menor de servizo de inserción publicitara na revista vivir y disfrutar vigo',Servizo,CORPORACION DE COMUNICACIONES SL,423.5,1,2022/00/31,2021/00/13
TURISMO,'Contrato menor de servizos para a contratación dun video promocional  no marco do plan estratexico de turismo sostible e da promoción instucional',Servizo,ZINQUIN AUDIOVISUAL S L U,15609.0,3,2021/00/31,2021/00/13
TURISMO,'Promoción turística de vigo a través dunha presentación turística da cidade de vigo en fitur 2022',Servizo,ESMERARTE INDUSTRIAS CREATIVAS SL,17448.2,3,2021/00/31,2021/00/17
TURISMO,'Contratación de material promocional concello de vigo',Subministro,EDICIONES Y PRODUCIONES EMPRESARIALES SA,2169.77,3,2021/00/31,2021/00/22
COMERCIO,"RECOLLIDA DE DATOS E RESULTADOS EN REDES SOCIAIS, MEDIOS DE COMUNICACIÓN E NA CONTORNA DIXITAL",Servizo,KANTAR MEDIA S A,891.77,3,2021/00/11,2020/00/30
COMERCIO,DINAMIZACIÓN DO COMERCIO DURANTE A CAMPAÑA DO NADAL 2020-2021 MEDIANTE ACCIÓNS DE DINAMIZACIÓN DO NADAL NAS ZONAS COMERCIAIS ABERTAS,Servizo,LA FIESTA ESCENICA S L,3876.32,2,2021/00/06,2020/00/17
COMERCIO,PRESTACIÓN DO SERVIZO DE PAPA NOEL/CARTEIRO REAL E 2 PAXES/ELFOS NA CAMPAÑA DO NADAL 2020-2021,Servizo,INVERNALIA ICE PARK S L,3586.44,2,2021/00/07,2020/00/06
COMERCIO,NEVADAS ARTIFICIAIS PARA OS ELEMENTOS VEXETAIS E DECORATIVOS DURANTE A CAMPAÑA 2020-2021,Servizo,FLUGE GALICIA S L,4404.16,2,2021/00/10,2020/00/17
COMERCIO,SERVIZO DE VALADOS PEONÍS PARA PECHES PERIMETRAIS Á RÚA POLICARPO SANZ E BARRIO HISTÓRICO,Servizo,EVENTOS ESPECTACULARES DEL NOROESTE S L,1848.64,2,2021/00/10,2020/00/20
COMERCIO,SERVIZO DE TRACTO SUCESIVO E POR EVENTO/DÍA PARA PRODUCCIÓN TÉCNICA DAS ACTIVIDADES E CONCERTOS NO ESCENARIO DA ÁRBORE DE NADAL NA RÚA POLICARPO SANZ,Servizo,EVENTOS ESPECTACULARES DEL NOROESTE S L,3600.0,3,2021/00/10,2020/00/20
COMERCIO,RETRANSMISIÓN EN DIRECTO DO ACTO DE ACENDIDO E APAGADO DA ILUMINACIÓN DO NADAL EN VIGO,Servizo,INICIATIVAS AUDIOVISUAIS VIGO SL,8050.0,1,2021/00/10,2020/00/12
COMERCIO,DINAMIZACIÓN DO COMERCIO DURANTE A CAMPAÑA DO NADAL 2020-2021 MEDIANTE A REALIZACIÓN DUNHA REPORTAXE FOTOGRÁFICA,Servizo,GONZALEZ VAZQUEZ ROSA MARIA,193.6,1,2021/00/10,2020/00/21
COMERCIO,PRESTACIÓN DO SERVIZO DE PRIMEIROS AUXILIOS DURANTE A CAMPAÑA DO NADAL 2020-2021,Servizo,COLECTIVO EXTREMEÑO DE AMBULANCIAS,3449.0,2,2021/00/10,2020/00/30
COMERCIO,ESTUDO DA INCIDENCIA SOCIOECONÓMICA DA HOSTALARÍA E DO PEQUENO COMERCIO NA CIDADE PROVOCADA POLO COVID 19,Servizo,ARESTORA CONSULTORES S L,1452.0,1,2021/00/11,2020/00/22
COMERCIO,PRESTACIÓN DE SERVIZOS DE TRACTO SUCESIVO SUBORDINADO AS NECESIDADES PUNTUAIS DA PRESTACIÓN PARA A VIXILANCIA E CONTROL DOS MERCADILLOS SEMANAIS DE COIA E BOUZAS E VENDA OCASIONAL EN POSTOS ILLADOS CON MOTIVO DE FESTIVIDADE E EVENTOS DA CIDADE,Servizo,SERVICIOS SECURITAS SA,5558.66,5,2021/00/09,2021/00/12
COMERCIO,"SUBMINISTRACIÓN, INSTALACIÓN, MONTAXE E DESMONTE DE LONAS PUBLICITARIAS EN DIVERSOS BARRIOS DA CIDADE DENTRO DUNHA CAMPAÑA DE PROMOCIÓN DO COMERCIO LOCAL",Subministro,CORPORACION DE COMUNICACIONES SL,17554.68,3,2021/00/01,2021/00/18
COMERCIO,ASISTENCIA TÉCNICA PARA A REALIZACIÓN DE PROBAS DE CARGA ESPECÍFICAS PARA DETERMINAR OS VALORES DE CARGA MÁXIMA ADMISIBLES NO FORXADO DA CUBERTA DO EDIFICIO QUE DÁ SOPORTE Á PRAZA PÚBLICA DO MERCADO DO PROGRESO,Servizo,ENMACOSA CONSULTORIA TECNICA SA,8591.0,3,2021/00/31,2021/00/16
COMERCIO,"COORDINACIÓN EN MATERIA DE SEGURIDADE E SAÚDE NA INSTALACIÓN DOS ELEMENTOS ORNAMENTAIS LUMINOSOS, VEXETAIS E NON VEXETAIS E DA EXPOSICIÓN BELENÍSTICA DURANTE A CAMPAÑA DO NADAL 2021-2022",Servizo,INGENIERIA Y PREVENCION DE RIESGOS SL,3993.0,2,2021/00/31,2021/00/06
COMERCIO,"PRESTACIÓN DO SERVIZO DE SUPERVISIÓN DOS TRABALLOS DE CAMPO DE MONTAXE E DESMONTE EFECTUADOS POLAS EMPRESAS ADXUDICATARIAS DA ILUMINACIÓN DECORATIVA, DA ORNAMENTACIÓN VEXETAL E NON VEXETAL E DOS DISTINTOS ESPAZOS PÚBLICOS INCLUÍDOS NA PROGRAMACIÓN DO",Servizo,ENMACOSA CONSULTORIA TECNICA SA,11881.22,1,2021/00/31,2021/00/16
COMERCIO,"'ASISTENCIA TÉCNICA PARA REALIZAR UN ESTUDO ESTRUTURAL PARA A INSTALACIÓN DUNHA PISTA DE XEO DURANTE A CAMPAÑA DO NADAL 2021-2022 NA EXPLANADA DO NÁUTICO (R/CÁNOVAS DEL CASTILLO, 3)'",Servizo,ENMACOSA CONSULTORIA TECNICA SA,12463.0,1,2021/00/13,2021/00/09
COMERCIO,'Recollida de datos e resultados en redes sociais medios de comunicación e na contorna dixital',Servizo,KANTAR MEDIA S A,3599.75,1,2022/00/15,2021/00/06
COMERCIO,'Prestación do servizo de montaxe e desmonte dun dispositivo dixital para realizar a conta atrás para o acto de acendido da iluminación do nadal durante a campaña 2021-2022',Servizo,FLUGE GALICIA S L,14400.0,1,2022/00/16,2021/00/28
COMERCIO,'Deseño e edición da cartelería do nadal 2021-2022',Servizo,CORPORACION DE COMUNICACIONES SL,12781.42,1,2021/00/31,2021/00/21
COMERCIO,'Deseño e impresión de carteis mupis para a dinamización do comercio durante a campaña do nadal 2021/2022',Servizo,CORPORACION DE COMUNICACIONES SL,4428.6,3,2021/00/31,2021/00/13
COMERCIO,'Prestación do servizo dunha estrutura en forma de castelo luminoso',Servizo,ILUMINACIONES XIMENEZ S.A.,17908.0,3,2021/00/31,2021/00/04
COMERCIO,"'Servicio de asistencia técnica para o estudio das necesidades das prazas de abastos do calvario, travesas, berbés e bouzas e a redacción das memorias descriptivas necesarias para presentar na convocatoria de axudas establecidas pola orden ict/949/20",Servizo,RURAL CONSULTING S L,17999.0,1,2021/00/27,2021/00/27
COMERCIO,'Instalación dunha  plataforma  para montar un escenario de actividades complementarias  e outras estructuras metálicas para a programación do nadal',Servizo,PRODUCCIONES EMSAC SL,3448.5,0,2022/00/16,2021/00/18
COMERCIO,'Prestación de servizo de ambientación das xardineiras da rúa príncipe conforme a identidade de marca 'vigo nadal'',Servizo,SOJO MARCOS ISABEL,16915.8,1,2021/00/31,2021/00/29
COMERCIO,'Prestación do servizo de tracto sucesivo por evento/día para a produción técnica das actividades e concertos no escenario da árbore do nadal e na rúa policarpo sanz',Servizo,EVENTOS ESPECTACULARES DEL NOROESTE S L,14036.0,3,2022/00/10,2021/00/08
COMERCIO,"'Prestación do servizo de deseño, mantemento e reposición de xardíns efémeros e elementos ornamentais para o boneco de neve do paseo de alfonso e o photocall da praza da pedra'",Servizo,XAROC INGENIERIA DE LA JARDINERIA Y PAISAJISMO SL,16909.75,0,2021/00/31,2021/00/29
COMERCIO,'Nevadas artificiais para os elementos vexetais e decorativos durante a campaña de nadal 2021-2022',Servizo,FLUGE GALICIA S L,12971.2,1,2021/00/31,2021/00/02
COMERCIO,'Prestación do servizo de diversos efectos especiais de carácter festivo mediante canóns de confeti eléctricos e de canóns de neve artificial durante o acto de inauguración da iluminación da campaña do nadal 2021-2022',Servizo,FLUGE GALICIA S L,14974.96,1,2022/00/10,2021/00/10
COMERCIO,'Realización dun plan de autoprotección para a campaña do nadal 2021-2022',Servizo,MURCIEGO DELGADO PEDRO,8094.9,1,2021/00/31,2021/00/29
COMERCIO,'Prestación do servizo sanitario de ambulancias asistenciais durante a campaña do nadal 2021-2022',Servizo,COLECTIVO EXTREMEÑO DE AMBULANCIAS,12249.6,3,2022/00/10,2021/00/05
COMERCIO,'Producción do acto de acendido e apagado da iluminación decorativa da campaña de nadal2021-2022',Servizo,EVENTOS ESPECTACULARES DEL NOROESTE S L,9006.03,2,2022/00/16,2021/00/08
COMERCIO,'Dinamización do comercio durante a campaña de nadal 2021-2022 mediante accións de dinamización do nadal nas zonas comerciais abertas',Servizo,LA FIESTA ESCENICA S L,14213.18,0,2022/00/05,2021/00/10
COMERCIO,'Retransmisión en directo do acto de inauguración e do acto de apagado da iluminación da campaña do nadal 2021-2022',Servizo,INICIATIVAS AUDIOVISUAIS VIGO SL,8600.0,1,2022/00/10,2021/00/16
COMERCIO,'Prestación do servizo de radioenlaces para a retransmisión en directo dos actos de acendido e apagado da iluminación do nadal durante a campaña do nadal 2021-2022',Servizo,FLUGE GALICIA S L,2880.0,2,2022/00/10,2021/00/16
COMERCIO,'Prestación de servizo de megafonía no ámbito do acendido da iluminación da campaña do nadal 2021-2022',Servizo,SONIDO COLLAZO SL,1815.0,3,2021/00/20,2021/00/16
COMERCIO,'Prestación do servizo de papa noel/carteiro real e 2 paxes/elfos na campaña do nadal 2021/2022',Servizo,EVENTOS CULTURAIS RETALLISTAS S L,14400.0,1,2022/00/05,2021/00/26
COMERCIO,'Estudo da incidencia económica de programación do nadal na cidade de vigo durante a campaña 2021-2022',Servizo,UNIVERSIDADE DE VIGO,3275.4,1,2021/00/30,2021/00/07
COMERCIO,'Campaña promoción do comercio na zona de travesas',Servizo,DOBLE GESTION DINAMICA S L,4318.36,2,2022/00/06,2021/00/10
COMERCIO,'Contrato privado para a dinamización do comercio durante a campaña do nadal 2021-2022 mediante a actuación do contratenor joao paulo ferreira',Servizo,CATEGORICA PRODUCIONES SL,14278.0,0,2021/00/31,2021/00/13
COMERCIO,'Contrato privado para a dinamización do comercio durante a campaña do nadal 2021-2022 mediante a actuación da big band gallaecia na árbore da porta do sol',Servizo,GARCÍA LESTA PATRICIA,10103.5,1,2021/00/31,2021/00/15
COMERCIO,"'Contrato privado para a dinamización do comercio durante a campaña do nadal 2021-2022 mediante a actuación de alberto vilas circus, marta de castro, galicia fiddle orquestra e zanfona ensamble'",Servizo,ARTE EN MOVIMIENTO SL,14671.25,1,2021/00/31,2021/00/16
COMERCIO,'Dinamización do comercio durante a campaña do nadal 2021-2022 mediante a actuación de bandas de música',Servizo,FEDERACION DE BANDAS DE MUSICA POPULARES DE VIGO,2900.0,0,2022/00/02,2021/00/27
SECRETARÍA XERAL,SERIZO MEDIATECA PARA A CATALOGACIÓN DOS PLENOS MUNICIPAIS,Servizo,SPICA S A,9075.0,1,2022/00/15,2021/00/26
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ADQUISICIÓN DE LICENZAMENTO DUNHA FERRAMIENTA WEB PARA A XESTION E BACKOFFICE DOS EVENTOS DA AXENDA E AVISOS MUNICIPAIS,Servizo,IMATIA INNOVATION S L,10890.0,3,2021/00/31,2021/00/05
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"MANTEMENTO SERVIDORES CPD, PARA O PIMER BIMESTRE (XANEIRO-FEBREIRO) DO ANO 2021.",Servizo,ECONOCOM SERVICIOS  SA,3995.86,1,2021/00/31,2021/00/18
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ASISTENCIA TÉCNICA PARA O DESENVOLVEMENTO DO PROXECTO EDIFICIOS INTELIXENTES 2021,Servizo,BUO ESTUDIO ARQUITECTURA Y PAISAJISMO SLL,17968.5,1,2021/00/31,2021/00/26
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"ADQUISICIÓN CONSUMIBLES OFICINA (PAZ DISMAC), ANO 2021",Subministro,PAZ DISMAC SL,7260.0,1,2021/00/31,2021/00/25
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"ADQUISICIÓN DE DIFERENTES TIPOS DE CONSUMIBLES INFORMÁTICOS: RATOS, CARTUCHOS, MEMORIAS EXTERNAS, ETC.",Subministro,CARLINGAL SL,7260.0,3,2021/00/31,2021/00/22
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"ADQUISICIÓN MATERIAL INFORMÁTICO NON INVENTARIABLE (OPCON), ANO 2021",Subministro,OPCON INFORMATICA SL,7260.0,3,2021/00/31,2021/00/22
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"ADQUISICIÓN MATERIAL INFORMÁTICO NON INVENTARIABLE (WDIXITAL), ANO 2021.",Subministro,WDIXITAL SPAIN S L,7260.0,3,2021/00/31,2021/00/22
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"ADQUISICIÓN PUBLICACIÓNS E OUTRAS SUSCRIPCIÓNS, ANO 2021",Subministro,LA VOZ DE GALICIA SA,415.0,1,2021/00/31,2021/00/27
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ADQUISICIÓN PUBLICACIÓNS E OUTRAS SUSCRIPCIÓNS,Subministro,"FARO DE VIGO, S.A. UNIPERSONAL",380.0,1,2021/00/31,2021/00/05
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"ADQUISICIÓN PUBLICACIÓNS E OUTRAS SUSCRIPCIÓNS (ATLÁNTICO DIARIO), ANO 2021",Subministro,RIAS BAIXAS COMUNICACION SA,313.9,1,2021/00/31,2021/00/27
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,EXPENDEDOR DE QUENDAS SERVIZO ATENCIÓN Ó PÚBLICO,Subministro,TECNOLOGIAS PLEXUS SL,3137.57,1,2021/00/31,2021/00/08
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,RETRASMISIÓN PLENOS POR INTERNET,Servizo,SPICA S A,8712.0,1,2021/00/31,2021/00/10
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,Bolsa de horas para deseño e desenvolvemento de funcionalidades para a intranet corporativa,Servizo,ICTI INTERNET PASSION S L,18004.8,1,2021/00/31,2021/00/22
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ASISTENCIA TECNICA INTEGRACION CL@VE 2,Servizo,IMATIA INNOVATION S L,17545.0,1,2021/00/15,2021/00/22
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ADQUISICIÓN CÁMARAS PARA SALÓNS VIDEOCONFERENCIAS,Subministro,WDIXITAL SPAIN S L,3630.0,1,2021/00/31,2021/00/22
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ARRENDAMENTO EQUIPOS INFORMÁTICOS SERVIZOS DE IMPRESIÓN 2021,Subministro,SOLITIUM NOROESTE S L,2000.0,1,2021/00/31,2021/00/08
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ADQUISICIÓN ORDENADORES TABLETS,Subministro,MARKA INFORMATICA SL,18148.79,4,2021/00/31,2021/00/09
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,SUBMINISTRO E INSTALACIÓN DE 4 LÍNEAS ELÉCTRICAS PARA ARMARIOS DE OPERADORES DE TELECOMUNICACIÓN.,Subministro,ELECTRONICA NOROESTE SERVICIOS GENERALES SL,1735.48,1,2021/00/31,2021/00/09
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,SANEAMENTO DO RACK DE COMUNICACIÓNS DA POLICÍA LOCAL DE VIGO,Servizo,IRIS COMPUTER SL,1226.7,1,2021/00/31,2021/00/15
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,PROTECCIÓN ANTISPAM E ANTIVIRUS HOSTED CLOUD SPAMEXPERTS PARA VIGO.ORG E VIGO.ES,Servizo,QUER SYSTEM INFORMATICA SL,2686.2,1,2021/00/31,2021/00/17
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ASISTENCIA TECNICA PARA A ACTUALIZACIÓN DE EQUIPOS DE TRABALLO,Servizo,TECNOLOGIAS PLEXUS SL,18029.0,5,2021/00/31,2021/00/25
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,SUSCRIPCION 50 LICENCIAS CITRIX,Servizo,OZONA CONSULTING S L,4777.08,1,2022/00/31,2021/00/12
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ASISTENCIA TECNICA CONEXIÓN SERVICIOS AXE,Servizo,IMATIA INNOVATION S L,18137.9,3,2021/00/31,2021/00/25
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,Adquisición de dispositivos criptográficos,Subministro,AC CAMERFIRMA S A,7419.72,1,2021/00/31,2021/00/28
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ASISTENCIA TECNICA EN MATERIA DE PROTECCION DE DATOS,Servizo,TELEFONICA SOLUCIONES DE INFORMATICA S A,11631.21,1,2021/00/31,2021/00/27
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"MANTEMENTO DAS REDES DE COMUNICACIÓNS INTERNAS MUNICIPAIS DE VOZ E DATOS DO CONCELLO DE VIGO, DURANTE 6 MESES.",Servizo,SOLING INSTALACIONES S L U,9138.9,3,2021/00/31,2021/00/09
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,MANTEMENTO PANTALLA ROTONDA ROSALÍA CASTRO-SERAFÍN AVENDAÑO,Servizo,IMESAPI SA,1990.45,1,2021/00/31,2021/00/06
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,RENOVACIÓN DOMINIO DEPORTEENVIGO.ORG,Servizo,TECNOLOGIAS PLEXUS SL,175.45,1,2021/00/31,2021/00/06
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"SOPORTE DO FABRICANTE PARA OS CONMUTADORES CISCO DO CPD MUNICIPAL, ANO 2021",Servizo,EDNON SL,2520.89,1,2021/00/31,2021/00/14
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,Adq. Reloxos integración policía local no sistema corporativo de Control de Presenza,Subministro,BASTET INGENERIA SL,3490.85,1,2021/00/10,2021/00/16
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Almacenamiento NAS P CPD de respaldo',Subministro,AITIRE S L,13757.82,3,2021/00/30,2021/00/09
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,PRESTACIÓN SERVIZO DE IMPRESIÓN CORPORATIVO,Servizo,SOLITIUM NOROESTE S L,7260.0,1,2021/00/30,2021/00/11
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"Subministro, configuración e instalación dun ordenador para control autómatas do complexo de Beiramar.",Subministro,SACYR FACILITIES S A U,5176.67,1,2021/00/31,2021/00/02
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,Asistencia Técnica para traslado de Servidores e almacenamente ó novo CPD municipal.,Servizo,ECONOCOM SERVICIOS  SA,5227.2,2,2021/00/31,2021/00/31
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"CARGA GAS SISTEMA PREVENCIÓN CONTRA INCENDIOS, CUARTO ELÉCTRICO DO NOVO CPD MUNICIPAL",Subministro,ELECTRONICA NOROESTE SERVICIOS GENERALES SL,3505.12,1,2021/00/31,2021/00/02
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,ASISTENCIA TÉCNICA PARA CONEXIONADO DE REDE E CABLEADO ELÉCTRICO NO TRASLADO DO CPD MUNICIPAL.,Servizo,ELECTRONICA NOROESTE SERVICIOS GENERALES SL,5962.28,1,2021/00/31,2021/00/02
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"SUBMINISTRO, INSTALACIÓN E CONEXIONADO DE ENLACES DE FIBRA ÓPTICA ENTRE O NOVO E ACTUAL CPD.",Subministro,SOLING INSTALACIONES S L U,4907.76,1,2021/00/31,2021/00/10
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,MANTEMENTO ISLONLINE (LICENZAS ISL ONLINE SERVIDOR),Servizo,SPINBIZ COMPANY SL,1081.74,1,2021/00/31,2021/00/14
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,MANTEMENTO LICENCIAS ANTIVIRUS CORPORATIVO,Servizo,GRG SOLUCIONES INFORMATICAS SL,1603.25,1,2021/00/05,2021/00/21
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,SUBMINISTRO DECONMUTADORES KVM - IP PARA O NOVO CPD,Subministro,SPICA S A,12874.4,3,2021/00/31,2021/00/21
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"'MANTEMENTO DO SISTEMA AUTOMATIZADO DE DIXITALIZACIÓN, 2021'",Servizo,SOLITIUM NOROESTE S L,2802.36,1,2022/00/30,2021/00/01
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,INSTALACIÓN DOS EQUIPOS DE CONTROL HORARIO E PRESENCIA PARA A POLICÍA LOCAL,Servizo,SOLING INSTALACIONES S L U,1562.11,1,2021/00/31,2021/00/27
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,MANTEMENTO LICENZAS SOFTWARE LYCIA,Servizo,BEGOODEN IT CONSULTING,4598.0,1,2022/00/30,2021/00/13
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Ampliación de espazo de almacenamento en argis online',Subministro,ESRI ESPAÑA SOLUCIONES GEOESPACIALES SL,278.3,1,2021/00/31,2021/00/06
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Mantemento sistema de cita previa atención ó publico',Servizo,TECNOLOGIAS PLEXUS SL,2406.05,1,2022/00/31,2021/00/16
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Subministro de licenzas para arcgis online para o ano 2021',Subministro,ESRI ESPAÑA SOLUCIONES GEOESPACIALES SL,1554.85,1,2021/00/31,2021/00/13
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Asistencia para traslado do equipamento hsm a novo cpd',Servizo,AC CAMERFIRMA S A,1089.0,1,2021/00/31,2021/00/07
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Soporte a usuarios periodo adaptación novo sistema operativo',Servizo,PROPOSITA CONSULTORES S L,18000.0,3,2021/00/31,2021/00/15
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Asistencia tecnica soporte tarefas xestor de base de datos oracle',Servizo,LOGICALIS SPAIN S L U,4114.0,0,2022/00/08,2021/00/25
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,"'Mantemento actualización versións de ontimize , 1 ano (2021-2022)'",Servizo,IMATIA INNOVATION S L,3955.33,1,2022/00/01,2021/00/28
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Mantemento switches 'brocade 300' 24 puertos',Servizo,EDNON SL,2016.67,1,2022/00/30,2021/00/03
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Adquisición de licenzas software de servidor',Subministro,"INFORHOUSE, S.L.",5771.7,3,2021/00/31,2021/00/28
INFORMÁTICA - ADMINISTRACIÓN ELECTRÓNICA,'Suministro monitores portátiles y monitores',Subministro,MEIGO INNOVACION SL,18029.0,2,2021/00/31,2021/00/16
INTERVENCIÓN,suscripcion a revista 'LA ADMINISTRACION PRACTICA',Subministro,EDITORIAL ARANZADI S A,654.34,1,2021/00/31,2021/00/04
INTERVENCIÓN,SUSCRIPCIONS,Subministro,CONSEJO GRAL COL OFICIALES DE SECRETARIOS INTERVENTORES AL,373.39,1,2021/00/31,2021/00/01
INTERVENCIÓN,renovacion suscripcion,Subministro,IRON MOUNTAIN (ESPAÑA) SERVICES S L,91.56,1,2021/00/31,2021/00/29
INTERVENCIÓN,COLABORACIÓN NA REALIZACIÓN DO CONTROL FINANCEIRO POSTERIOR DOS INGRESOS,Servizo,GB AUDITORES S L,5929.0,6,2021/00/31,2021/00/04
CONTABILIDADE,SERVIZO EN ACCESO ÁS NOVAS XURDIDAS EN BASES DATOS NA ADMINISTRACION,Servizo,ESPUBLICO SERVICIOS PARA LA ADMINISTRACION SA,14989.97,1,2022/00/17,2021/00/16
CONTABILIDADE,'Desenvolvemento de interface para o pago das liquidacións da TXSS',Servizo,IMATIA INNOVATION S L,18089.5,3,2021/00/31,2021/00/03
CONCELLERIA DE DISTRITO,'Identificación do trazado dos camiños de conexión entre os distintos distritos de vigo',Servizo,NOVOCONTORNO SL,8559.66,3,2021/00/31,2021/00/08
CONSERXERIA,SERVIZO DE MENSEXERÍA,Servizo,SEUR GEOPOST SL,2000.0,1,2021/00/31,2021/00/15
SEGURIDADE E MOBILIDADE,ADQUISICION DE REVISTAS E PUBLICACIONS MEDIANTE A SUBSCRICIÓN Á VOZ DE GALICIA,Subministro,LA VOZ DE GALICIA SA,348.5,1,2021/00/31,2021/00/24
SEGURIDADE E MOBILIDADE,ADQUISICION DE REVISTAS E PUBLICACIONS MEDIANTE A SUBSCRICIÓN Á FARO DE VIGO,Subministro,"FARO DE VIGO, S.A. UNIPERSONAL",316.67,1,2021/00/31,2021/00/24
SEGURIDADE E MOBILIDADE,ADQUISICION DE REVISTAS E PUBLICACIÓNS MEDIANTE A SUBSCRICIÓN A ATLANTICO DIARIO,Subministro,RIAS BAIXAS COMUNICACION SA,261.58,1,2021/00/31,2021/00/24
SEGURIDADE E MOBILIDADE,'MODIFICACION DA SINALIZACIÓN DE LÍMITES DE VELOCIDADE EN VIAS URBANAS E TRAVESÍAS DE ACORDO CO RD 970/2020',Servizo,API MOVILIDAD SA,18149.18,1,2021/00/31,2021/00/28
SEGURIDADE E MOBILIDADE,'Execución de pasos de peóns sobreelevados na zona rural do concello de vigo',Obra,COVSA CONSTRUCCIONES OBRAS Y VIALES SA,36898.95,2,2021/00/31,2021/00/26
SEGURIDADE E MOBILIDADE,'Subministro de sinalización',Subministro,API MOVILIDAD SA,18113.28,2,2021/00/30,2021/00/23
POLICÍA LOCAL,SUBMINISTRO COLECTORES PARA A SEGUNDA PROBA DE DROGAS,Subministro,UNIVERSIDADE SANTIAGO -CENTRO DOCUMENTAC,2032.8,1,2021/00/31,2021/00/02
POLICÍA LOCAL,"ANALISE DE DROGAS EN SALIVA, RECOLLIDA, TRANSPORTE E INFORME",Servizo,UNIVERSIDADE SANTIAGO -CENTRO DOCUMENTAC,6806.25,1,2021/00/31,2021/00/25
